0,241.5490417480469
330.69743285635815,262.4904479980469
661.3948657127163,279.7550659179688
992.0922985690745,296.3742980957031
1322.7897314254326,275.0022277832031
1653.4871642817907,300.2079162597656
1984.184597138149,300.4116516113281
2314.882029994507,303.7679138183594
2645.579462850865,308.91748046875
2976.2768957072235,315.0606994628906
3306.9743285635814,323.2244262695312
3637.6717614199397,320.1180419921875
3968.369194276298,308.1405029296875
4299.066627132656,284.9371643066406
4629.764059989014,296.8883972167969
4960.461492845372,277.2750854492188
5291.15892570173,290.6697692871094
5621.856358558089,309.8135986328125
5952.553791414447,315.4417724609375
6283.251224270804,326.6867065429688
6613.948657127163,336.1173706054688
6944.646089983521,343.5750732421875
7275.343522839879,349.9007263183594
7606.040955696238,346.82763671875
7936.738388552596,347.2142028808594
8267.435821408953,344.5955200195312
8598.133254265313,347.5980834960938
8928.83068712167,348.1445922851562
9259.528119978027,336.1627807617188
9590.225552834387,327.5869750976562
9920.922985690744,317.2344665527344
10251.620418547103,315.1216430664062
10582.31785140346,301.4818725585938
10913.015284259818,290.7715759277344
11243.712717116177,283.5195007324219
11574.410149972535,267.1120910644531
11905.107582828894,264.8455810546875
12235.805015685251,251.6570739746094
12566.502448541609,217.8203582763672
12897.199881397968,212.1124267578125
13227.897314254325,199.1848602294922
13558.594747110685,219.0882873535156
13889.292179967042,233.6414642333984
14219.9896128234,262.3811645507812
14550.687045679759,286.0679931640625
14881.384478536116,305.0177612304688
15212.081911392475,319.4871826171875
15542.779344248833,318.019775390625
15873.476777105192,321.8420104980469
16204.17420996155,323.7146606445312
16534.871642817907,339.9900207519531
16865.569075674266,327.4029846191406
17196.266508530625,330.7031860351562
17526.96394138698,344.0286254882812
17857.66137424334,351.8652648925781
18188.3588070997,374.6253967285156
18519.056239956055,387.7396545410156
18849.753672812414,378.7883605957031
19180.451105668773,369.704833984375
19511.14853852513,365.4228820800781
19841.84597138149,357.063720703125
20172.543404237847,349.5130615234375
20503.240837094207,353.7695922851562
20833.938269950562,369.0202331542969
21164.63570280692,344.590576171875
21495.33313566328,338.9017944335938
21826.030568519636,327.0316162109375
22156.728001375996,324.5422668457031
22487.425434232355,332.1679077148438
22818.122867088714,322.1174621582031
23148.82029994507,324.1588134765625
23479.51773280143,319.5724487304688
23810.215165657788,317.4510498046875
24140.912598514144,297.36328125
24471.610031370503,287.2658386230469
24802.307464226862,304.0279541015625
25133.004897083218,303
25463.702329939577,296.9209594726562
25794.399762795936,290.0685119628906
26125.097195652295,277.3360595703125
26455.79462850865,254.2546844482422
26786.49206136501,229.4420471191406
27117.18949422137,223.7834777832031
27447.886927077725,204.4428100585938
27778.584359934084,185.8435516357422
28109.281792790443,174.9634399414062
28439.9792256468,154.24609375
28770.67665850316,136.2948455810547
29101.374091359517,112.1457824707031
29432.071524215877,87.895751953125
29762.768957072232,71.0691909790039
30093.46638992859,58.4023323059082
30424.16382278495,23.63261413574219
30754.861255641306,53.67392349243164
31085.558688497666,78.87911224365234
31416.256121354025,101.911376953125
31746.953554210384,94.28409576416016
32077.65098706674,70.52750396728516
32408.3484199231,52.47621917724609
32739.045852779458,33.41760635375977
33069.743285635814,15.14950752258301
33400.44071849217,19.41747665405273
33731.13815134853,49.32702255249023
34061.83558420489,66.46981048583984
34392.53301706125,77.09647369384766
34723.2304499176,90.34576416015625
35053.92788277396,101.9375457763672
35384.62531563032,109.2020797729492
35715.32274848668,125.7858505249023
36046.02018134304,137.540283203125
36376.7176141994,139.1990051269531
36707.41504705576,133.4927978515625
37038.11247991211,155.2005004882812
37368.80991276847,178.5087127685547
37699.50734562483,193.9895172119141
38030.20477848119,208.2532043457031
38360.90221133755,210.1183471679688
38691.599644193906,222.3567504882812
39022.29707705026,231.9347076416016
39352.99450990662,247.5988922119141
39683.69194276298,254.9813537597656
40014.389375619336,260.6551818847656
40345.086808475695,245.3002624511719
40675.784241332054,268.2714538574219
41006.48167418841,279.3336181640625
41337.179107044765,284.2729187011719
41667.876539901124,285.6319885253906
41998.573972757484,292.7385559082031
42329.27140561384,300.3817138671875
42659.9688384702,314.9434814453125
42990.66627132656,324.6182250976562
43321.36370418292,339.7003173828125
43652.06113703927,343.3134460449219
43982.75856989563,335.3817443847656
44313.45600275199,308.6197509765625
44644.15343560835,285.8942565917969
44974.85086846471,259.2601013183594
45305.54830132107,247.1760711669922
45636.24573417743,249.0699920654297
45966.94316703378,277.1687622070312
46297.64059989014,280.0556945800781
46628.3380327465,283.3763732910156
46959.03546560286,285.1888122558594
47289.73289845922,292.5242004394531
47620.430331315576,293.9288330078125
47951.12776417193,297.4330444335938
48281.82519702829,300.0949401855469
48612.52262988465,304
48943.220062741006,306.1446228027344
49273.917495597365,305.9034729003906
49604.614928453724,315.0041198730469
49935.31236131008,304.175048828125
